issue_id,issue_state,issue_title,comment_id,author,created_at,comment_body,source_project
59556,closed,Optional update migration: provide-initializer not working correctly,2596498552,alxhub,2025-01-16T18:52:23Z,"I'd agree - the passing of the `deps` to the `useFactory` function is not type-checked in the previous API, but that's what happens at runtime. The failure after the migration is surfacing an issue that's present in the original code but not caught by type-checking.

If we wanted to preserve this behavior, we could cast the factory function to `any`:

```ts
const initializerFn = ((() => () => {}) as any)(inject(Sentry.TraceService));
```

However, I think this would be to the detriment of other usages of `deps` which are truly parameters to the factory function. I don't think we should change the migration in that case.",Angular
59556,closed,Optional update migration: provide-initializer not working correctly,2661157653,angular-automatic-lock-bot[bot],2025-02-16T00:12:33Z,"This issue has been automatically locked due to inactivity.
Please file a new issue if you are encountering a similar or related problem.

Read more about our [automatic conversation locking policy](https://github.com/angular/angular/blob/f0fbced1c55bc8b8ed9df01cea99df42f3e7eae3/contributing-docs/auto-issue-locking.md).

<sub>_This action has been performed automatically by a bot._</sub>",Angular
59462,closed,refactor(core): move DOM manipulation logic to its own file,2596448969,AndrewKushnir,2025-01-16T18:38:47Z,"This PR was merged into the repository by commit 10f280a4d31f53b08d16986fa3bb6cb7d45ac764.

The changes were merged into the following branches: main, 19.1.x",Angular
59462,closed,refactor(core): move DOM manipulation logic to its own file,2661157646,angular-automatic-lock-bot[bot],2025-02-16T00:12:32Z,"This issue has been automatically locked due to inactivity.
Please file a new issue if you are encountering a similar or related problem.

Read more about our [automatic conversation locking policy](https://github.com/angular/angular/blob/f0fbced1c55bc8b8ed9df01cea99df42f3e7eae3/contributing-docs/auto-issue-locking.md).

<sub>_This action has been performed automatically by a bot._</sub>",Angular
59024,closed,Several commits for resource(),2529604713,flensrocker,2024-12-09T21:53:53Z,"I really like the defaultValue on resource. Having not an `undefined` on the value is always a good thing IMHO.

Thanks for that!",Angular
59024,closed,Several commits for resource(),2596277714,alxhub,2025-01-16T17:13:11Z,Caretaker: this PR is sensitive to backsliding. we need to patch cl/716243172 so far (and potentially more depending on presubmit failures).,Angular
59024,closed,Several commits for resource(),2596297109,AndrewKushnir,2025-01-16T17:22:49Z,"This PR was merged into the repository by commit 01fffdb54778dea8e809354de8d75c40070bb0fe.

The changes were merged into the following branches: main, 19.1.x",Angular
59024,closed,Several commits for resource(),2661157636,angular-automatic-lock-bot[bot],2025-02-16T00:12:31Z,"This issue has been automatically locked due to inactivity.
Please file a new issue if you are encountering a similar or related problem.

Read more about our [automatic conversation locking policy](https://github.com/angular/angular/blob/f0fbced1c55bc8b8ed9df01cea99df42f3e7eae3/contributing-docs/auto-issue-locking.md).

<sub>_This action has been performed automatically by a bot._</sub>",Angular
55818,closed,fix(core): treat reads/exceptions in `equal` as part of computation,2113482319,leonsenft,2024-05-15T21:26:25Z,@alxhub PTAL–I don't currently have permission to assign you as a reviewer.,Angular
55818,closed,fix(core): treat reads/exceptions in `equal` as part of computation,2502361207,leonsenft,2024-11-27T00:49:25Z,@pkozlowski-opensource I've updated this change to no longer track signal reads in `equal` as per our discussion.,Angular
55818,closed,fix(core): treat reads/exceptions in `equal` as part of computation,2595034180,pkozlowski-opensource,2025-01-16T09:44:37Z,Started a [TGP](https://fusion2.corp.google.com/presubmit/715734578/OCL:715734578:BASE:716136054:1737020644951:75df487e/targets) on this one.,Angular
55818,closed,fix(core): treat reads/exceptions in `equal` as part of computation,2595713465,pkozlowski-opensource,2025-01-16T13:36:08Z,[Green TGP](https://fusion2.corp.google.com/presubmit/715734578/OCL:715734578:BASE:716187639:1737032084793:d0802de;groups=PossiblyAlreadyFailing/targets) after deflaking,Angular
55818,closed,fix(core): treat reads/exceptions in `equal` as part of computation,2595718184,pkozlowski-opensource,2025-01-16T13:38:05Z,TESTED=[Green TGP](https://fusion2.corp.google.com/presubmit/715734578/OCL:715734578:BASE:716187639:1737032084793:d0802de;groups=PossiblyAlreadyFailing/targets) after deflaking,Angular
55818,closed,fix(core): treat reads/exceptions in `equal` as part of computation,2596132228,AndrewKushnir,2025-01-16T16:10:15Z,"This PR was merged into the repository by commit f8b8e80d7915f4eaaf8df49327f0bd6efe1f29e4.

The changes were merged into the following branches: main, 19.1.x",Angular
55818,closed,fix(core): treat reads/exceptions in `equal` as part of computation,2661157629,angular-automatic-lock-bot[bot],2025-02-16T00:12:30Z,"This issue has been automatically locked due to inactivity.
Please file a new issue if you are encountering a similar or related problem.

Read more about our [automatic conversation locking policy](https://github.com/angular/angular/blob/f0fbced1c55bc8b8ed9df01cea99df42f3e7eae3/contributing-docs/auto-issue-locking.md).

<sub>_This action has been performed automatically by a bot._</sub>",Angular
59532,closed,docs: update linkedSignal documentation,2596130326,AndrewKushnir,2025-01-16T16:09:26Z,"This PR was merged into the repository by commit 055624d0da31abcdb1f6d0a2d0d2c2013f9f2645.

The changes were merged into the following branches: main, 19.1.x",Angular
59532,closed,docs: update linkedSignal documentation,2661157609,angular-automatic-lock-bot[bot],2025-02-16T00:12:29Z,"This issue has been automatically locked due to inactivity.
Please file a new issue if you are encountering a similar or related problem.

Read more about our [automatic conversation locking policy](https://github.com/angular/angular/blob/f0fbced1c55bc8b8ed9df01cea99df42f3e7eae3/contributing-docs/auto-issue-locking.md).

<sub>_This action has been performed automatically by a bot._</sub>",Angular
59094,closed,Mistake in the description of equality comparison for linked signal,2524039742,nickregeda,2024-12-06T19:48:33Z,"```
const activeUser = signal({id: 123, name: 'Morgan'});
const email = linkedSignal(() => `${activeUser().name}@example.com`, {
  // Consider the user as the same if it's the same `id`.
  equal: (a, b) => a.id === b.id,
});
// Or, if separating `source` and `computation`
const alternateEmail = linkedSignal({
  source: activeUser,
  computation: user => `${user.name}@example.com`,
  equal: (a, b) => a.id === b.id,
});
// This update to `activeUser` does not cause `email` or `alternateEmail`
// to update because the `id` is the same.
activeUser.set({id: 123, name: 'Morgan', isAdmin: false});
```

The whole example in the “Custom equality comparison” section is wrong, because equal takes the values (a, b) of the computation result
And they are the strings in this example
In this case it would be correct to use ""equal: (a, b) => a.id === b.id"" just in the activeUser signal",Angular
59094,closed,Mistake in the description of equality comparison for linked signal,2524070975,saikorthivada,2024-12-06T20:08:59Z,"@nickregeda It seems the issue persists. The `equals` function is focusing on the returned value from the computation callback rather than the original signal. I tested a different approach, and it worked as expected.

### TS Code
```
import { CommonModule } from '@angular/common';
import { Component, computed, linkedSignal, signal } from '@angular/core';

interface IUser {id: number, name: string}
@Component({
  selector: 'app-root',
  templateUrl: './app.component.html',
  imports: [CommonModule],
  styleUrl: './app.component.scss'
})
export class AppComponent {
  title = 'v-19';
  activeUser = signal<any>({id: 123, name: 'Morgan'});
  email = linkedSignal(() => ({email:`${this.activeUser().name}@example.com`, ...this.activeUser()}), {
    equal: (a, b) => a.id == b.id,
  });

  alternateEmail = linkedSignal({
    source: this.activeUser,
    computation: user => ({email:`${user.name}@example.com`, ...user}),
    equal: (a, b) => a.id === b.id,
  });

  constructor() {
    setTimeout(() => {
    this.activeUser.set({id: 1234, name: 'Morgan123', isAmin: false});
    }, 3000);
  }
}
```
### HTML Code
```

<p>{{alternateEmail().email}}</p>
<p>{{email().email}}</p>
```

In the example above, instead of returning a string value from the computation, I returned a full object with the required property added. This resolved the issue, and it started working as expected.

It seems the behavior described in the documentation differs from how it actually works.

Uncertain About the Expected Behavior of This Feature",Angular
59094,closed,Mistake in the description of equality comparison for linked signal,2524086954,nickregeda,2024-12-06T20:20:13Z,"@saikorthivada 
That's right
equal is specified for a particular signal and defines the condition by which it will be evaluated as updated or not, and thus whether or not it will trigger computed or linkedSignal or effect.
That doesn't mean we can just specify equal for the source signal in linkedSignal and hope that it will use its values in params, that's it",Angular
59094,closed,Mistake in the description of equality comparison for linked signal,2524143801,saikorthivada,2024-12-06T20:44:23Z,@nickregeda  yeah you are right. Need to know how exactly this should work from Angular team. Great finding.,Angular
59094,closed,Mistake in the description of equality comparison for linked signal,2525255081,JeanMeche,2024-12-07T17:34:07Z,"The equal function is used to determine if the signal itself (in the case the `linkedSignal`) was changed. The dirtyness of the source signal is determined by that said signal. 
The example should probably be 

```ts
const activeUser = signal({id: 123, name: 'Morgan', isAdmin: true});
const email = linkedSignal(() => ({id:`${activeUser().name}@example.com`}), {
  // Consider the user as the same if it's the same `id`.
  equal: (a, b) => a.id === b.id,
});
// Or, if separating `source` and `computation`
const alternateEmail = linkedSignal({
  source: activeUser,
  computation: user => ({id:`${user.name}@example.com`}),
  equal: (a, b) => a.id === b.id,
});
// This update to `activeUser` does not cause `email` or `alternateEmail`
// to update because the `id` is the same.
activeUser.set({id: 123, name: 'Morgan', isAdmin: false});
```
",Angular
